GR,FedavgPGD,FedavgPSGD,Fedprox,Feddr,Fedfw_cel,Fedfw_tel
707,0.19158292561769485,0.09567843601107598,0.41087946891784666,0.11106121391057969,0.47764460146427157,0.49124391078948976
708,0.1915166988968849,0.09567460268735886,0.4107122927904129,0.1155814565718174,0.47761095464229586,0.49125486314296724
709,0.19145060181617737,0.09567079171538354,0.4105455279350281,0.1109139546751976,0.4775774449110031,0.49126580357551575
710,0.1913846179842949,0.0956669919192791,0.41037909388542176,0.11222418174147605,0.47754406929016113,0.4912767320871353
711,0.19131874293088913,0.09566319808363914,0.41021303832530975,0.11069568246603012,0.4775107651948929,0.49128765165805816
712,0.19125299900770187,0.09565941989421844,0.4100473463535309,0.10782196894288062,0.4774775803089142,0.49129852652549744
713,0.19118737876415254,0.09565565213561059,0.40988201797008517,0.11664423793554306,0.47744448482990265,0.49130940437316895
714,0.19112186282873153,0.09565189927816391,0.4097170650959015,0.1120346613228321,0.47741148471832273,0.49132020473480226
715,0.1910564720630646,0.09564815536141395,0.40955242812633513,0.1095544621348381,0.4773786157369614,0.49133106470108034
716,0.19099119752645494,0.09564443305134773,0.4093881756067276,0.10624718144536019,0.477345871925354,0.49134191274642947
717,0.19092603474855424,0.09564070999622346,0.4092242956161499,0.10942602306604385,0.47731320559978485,0.49135268330574033
718,0.19086098819971084,0.0956370048224926,0.4090607613325119,0.11040905714035035,0.4772806644439697,0.49136350452899935
719,0.19079606384038925,0.09563331454992294,0.4088975727558136,0.11306415721774102,0.47724820375442506,0.4913742750883102
720,0.190731243789196,0.09562963247299194,0.4087347358465195,0.10991908460855485,0.47721584141254425,0.49138499796390533
721,0.19066654592752458,0.09562596678733826,0.40857225358486177,0.11146878153085708,0.4771835833787918,0.4913957566022873
722,0.19060195833444596,0.09562230259180068,0.4084101229906082,0.11016090661287307,0.4771514445543289,0.49140647053718567
723,0.1905374839901924,0.09561865776777267,0.4082483410835266,0.10726497620344162,0.4771194070577621,0.4914171814918518
724,0.19047313034534455,0.09561501964926719,0.4080868989229202,0.10727180615067482,0.4770874589681625,0.4914278894662857
725,0.19040888994932176,0.09561139941215516,0.40792584121227266,0.11268539428710937,0.4770556211471558,0.4914385586977005
726,0.19034474194049836,0.09560778364539146,0.4077651083469391,0.10785319581627846,0.4770239025354385,0.4914492130279541
727,0.19028073251247407,0.0956041842699051,0.40760470926761627,0.11223271489143372,0.47699224054813383,0.49145987033843996
728,0.19021682292222977,0.09560059905052185,0.4074446439743042,0.10537907704710961,0.47696075439453123,0.49147050082683563
729,0.1901530295610428,0.09559702053666115,0.4072849452495575,0.10983739271759987,0.47692933976650237,0.49148112535476685
730,0.1900893494486809,0.09559345170855522,0.40712557137012484,0.10999761521816254,0.47689802646636964,0.4914917677640915
731,0.19002576917409897,0.09558990374207496,0.40696653723716736,0.1074746698141098,0.4768667876720428,0.491502383351326
732,0.18996231108903885,0.09558635279536247,0.4068078488111496,0.10746300891041756,0.47683567702770235,0.4915129214525223
733,0.18989896327257155,0.09558282271027566,0.4066495031118393,0.1101451925933361,0.4768046110868454,0.4915234684944153
734,0.18983572125434875,0.09557930231094361,0.4064914911985397,0.10634438991546631,0.47677367329597475,0.49153400361537936
735,0.18977258503437042,0.09557579085230827,0.4063338071107864,0.10416015535593033,0.4767428159713745,0.49154451191425325
736,0.18970956802368164,0.09557229056954383,0.4061764508485794,0.10609290227293969,0.47671210765838623,0.4915550261735916
737,0.18964664340019227,0.09556879773736,0.4060194343328476,0.10879515036940575,0.47668145298957826,0.49156551957130434
738,0.1895838424563408,0.0955653265118599,0.40586274266242983,0.10829672142863274,0.47665090560913087,0.49157601296901704
739,0.1895211398601532,0.09556185454130173,0.4057064116001129,0.10755446180701256,0.47662047743797303,0.4915864586830139
740,0.18945855349302293,0.09555840343236924,0.4055503696203232,0.11089179515838624,0.4765901446342468,0.4915969341993332
741,0.18939606994390487,0.09555495232343673,0.4053946673870087,0.1048240527510643,0.4765598803758621,0.4916073441505432
742,0.1893336981534958,0.09555152207612991,0.40523929297924044,0.10668796300888062,0.47652972042560576,0.49161776304245
743,0.18927142173051834,0.09554809629917145,0.40508425831794737,0.10532334297895432,0.47649966776371,0.49162815809249877
744,0.1892092704772949,0.09554468169808387,0.4049295336008072,0.10544154718518257,0.4764696627855301,0.4916385501623154
745,0.1891472116112709,0.09554127603769302,0.40477514564990996,0.10789642706513405,0.4764397978782654,0.4916489511728287
